286;Андроновка;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.525, "name": "Андроновка", "lat": 55.741111, "lng": 37.734444}
287;Нижегородская;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.526, "name": "Нижегородская", "double": "true", "lat": 55.732222, "lng": 37.72825}
288;Новохохловская;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.527, "name": "Новохохловская", "double": "true", "lat": 55.723889, "lng": 37.716111}
289;Угрешская;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.528, "name": "Угрешская", "lat": 55.718333, "lng": 37.697778}
290;Дубровка;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.529, "name": "Дубровка", "double": "true", "lat": 55.71268, "lng": 37.677775}
291;Автозаводская;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.530, "name": "Автозаводская", "double": "true", "lat": 55.70631, "lng": 37.66314}
292;ЗИЛ;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.531, "name": "ЗИЛ", "lat": 55.698333, "lng": 37.648333}
293;Верхние Котлы;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.532, "name": "Верхние Котлы", "lat": 55.69, "lng": 37.618889}
294;Крымская;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.533, "name": "Крымская", "lat": 55.690038, "lng": 37.605}
295;Площадь Гагарина;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.534, "name": "Площадь Гагарина", "lat": 55.706944, "lng": 37.585833}
296;Лужники;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.535, "name": "Лужники", "lat": 55.720278, "lng": 37.563056}
297;Кутузовская;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.536, "name": "Кутузовская", "double": "true", "lat": 55.740833, "lng": 37.533333}
298;Деловой центр;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.537, "name": "Деловой центр", "double": "true", "lat": 55.747222, "lng": 37.532222}
299;Шелепиха;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.538, "name": "Шелепиха", "double": "true", "lat": 55.7575, "lng": 37.525556}
300;Хорошево;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.539, "name": "Хорошево", "lat": 55.777222, "lng": 37.507222}
301;Зорге;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.540, "name": "Зорге", "lat": 55.787778, "lng": 37.504444}
302;Панфиловская;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.541, "name": "Панфиловская", "lat": 55.799167, "lng": 37.498889}
303;Стрешнево;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.542, "name": "Стрешнево", "double": "true", "lat": 55.813611, "lng": 37.486944}
304;Балтийская;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.543, "name": "Балтийская", "double": "true", "lat": 55.825833, "lng": 37.496111}
305;Коптево;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.544, "name": "Коптево", "lat": 55.839637, "lng": 37.520037}
306;Лихоборы;{"city": "Москва", "line": {"id": 95, "name": "МЦК", "hex-color": "CC4C6E"}, "id": 95.545, "name": "Лихоборы", "lat": 55.847222, "lng": 37.551389}
307;Тимирязевская;{"city": "Москва", "line": {"id": 96, "name": "Монорельс", "hex-color": "006DA8"}, "id": 96.549, "name": "Тимирязевская", "double": "true", "lat": 55.819049, "lng": 37.578882}
308;Улица Милашенкова;{"city": "Москва", "line": {"id": 96, "name": "Монорельс", "hex-color": "006DA8"}, "id": 96.550, "name": "Улица Милашенкова", "lat": 55.821876, "lng": 37.591206}
309;Телецентр;{"city": "Москва", "line": {"id": 96, "name": "Монорельс", "hex-color": "006DA8"}, "id": 96.551, "name": "Телецентр", "lat": 55.821795, "lng": 37.608975}
310;Улица Академика Королёва;{"city": "Москва", "line": {"id": 96, "name": "Монорельс", "hex-color": "006DA8"}, "id": 96.552, "name": "Улица Академика Королёва", "lat": 55.821821, "lng": 37.627167}
311;Выставочный центр;{"city": "Москва", "line": {"id": 96, "name": "Монорельс", "hex-color": "006DA8"}, "id": 96.553, "name": "Выставочный центр", "double": "true", "lat": 55.824086, "lng": 37.638494}
312;Улица Сергея Эйзенштейна;{"city": "Москва", "line": {"id": 96, "name": "Монорельс", "hex-color": "006DA8"}, "id": 96.554, "name": "Улица Сергея Эйзенштейна", "lat": 55.829305, "lng": 37.644997}
313;Петровский парк;{"city": "Москва", "line": {"id": 97, "name": "Большая кольцевая линия", "hex-color": "88CDCF"}, "id": 97.599, "name": "Петровский парк", "double": "true", "lat": 55.79233, "lng": 37.55952}
314;ЦСКА;{"city": "Москва", "line": {"id": 97, "name": "Большая кольцевая линия", "hex-color": "88CDCF"}, "id": 97.600, "name": "ЦСКА", "double": "true", "lat": 55.78643, "lng": 37.53502}
315;Хорошевская;{"city": "Москва", "line": {"id": 97, "name": "Большая кольцевая линия", "hex-color": "88CDCF"}, "id": 97.601, "name": "Хорошевская", "double": "true", "lat": 55.77643, "lng": 37.51981}
316;Шелепиха;{"city": "Москва", "line": {"id": 97, "name": "Большая кольцевая линия", "hex-color": "88CDCF"}, "id": 97.602, "name": "Шелепиха", "double": "true", "lat": 55.75723, "lng": 37.52571}
317;Деловой центр;{"city": "Москва", "line": {"id": 97, "name": "Большая кольцевая линия", "hex-color": "88CDCF"}, "id": 97.603, "name": "Деловой центр", "double": "true", "lat": 55.7491, "lng": 37.5395}
318;Савёловская;{"city": "Москва", "line": {"id": 97, "name": "Большая кольцевая линия", "hex-color": "88CDCF"}, "id": 97.685, "name": "Савёловская", "double": "true", "lat": 55.794054, "lng": 37.587163}
319;Электрозаводская;{"city": "Москва", "line": {"id": 97, "name": "Большая кольцевая линия", "hex-color": "88CDCF"}, "id": 97.803, "name": "Электрозаводская", "double": "true", "lat": 55.782057, "lng": 37.7053}
320;Мнёвники;{"city": "Москва", "line": {"id": 97, "name": "Большая кольцевая линия", "hex-color": "88CDCF"}, "id": 97.805, "name": "Мнёвники", "lat": 55.76, "lng": 37.6375}
321;Народное Ополчение;{"city": "Москва", "line": {"id": 97, "name": "Большая кольцевая линия", "hex-color": "88CDCF"}, "id": 97.806, "name": "Народное Ополчение", "lat": 55.775278, "lng": 39.484444}
322;Косино;{"city": "Москва", "line": {"id": 98, "name": "Некрасовская", "hex-color": "CC0066"}, "id": 98.675, "name": "Косино", "lat": 55.7026, "lng": 37.8511}
323;Улица Дмитриевского;{"city": "Москва", "line": {"id": 98, "name": "Некрасовская", "hex-color": "CC0066"}, "id": 98.676, "name": "Улица Дмитриевского", "lat": 55.7093, "lng": 37.8792}
324;Лухмановская;{"city": "Москва", "line": {"id": 98, "name": "Некрасовская", "hex-color": "CC0066"}, "id": 98.677, "name": "Лухмановская", "lat": 55.7078, "lng": 37.9004}
325;Некрасовка;{"city": "Москва", "line": {"id": 98, "name": "Некрасовская", "hex-color": "CC0066"}, "id": 98.641, "name": "Некрасовка", "lat": 55.7029, "lng": 37.9264}
326;Юго-Восточная;{"city": "Москва", "line": {"id": 98, "name": "Некрасовская", "hex-color": "CC0066"}, "id": 98.762, "name": "Юго-Восточная", "lat": 55.71, "lng": 37.82}
327;Окская;{"city": "Москва", "line": {"id": 98, "name": "Некрасовская", "hex-color": "CC0066"}, "id": 98.763, "name": "Окская", "lat": 55.72, "lng": 37.77}
328;Стахановская;{"city": "Москва", "line": {"id": 98, "name": "Некрасовская", "hex-color": "CC0066"}, "id": 98.764, "name": "Стахановская", "lat": 55.73, "lng": 37.76}
329;Нижегородская;{"city": "Москва", "line": {"id": 98, "name": "Некрасовская", "hex-color": "CC0066"}, "id": 98.765, "name": "Нижегородская", "double": "true", "lat": 55.73, "lng": 37.73}
330;Лефортово;{"city": "Москва", "line": {"id": 98, "name": "Некрасовская", "hex-color": "CC0066"}, "id": 98.800, "name": "Лефортово", "lat": 55.764444, "lng": 37.702778}
331;Электрозаводская;{"city": "Москва", "line": {"id": 98, "name": "Некрасовская", "hex-color": "CC0066"}, "id": 98.802, "name": "Электрозаводская", "double": "true", "lat": 55.782057, "lng": 37.7053}
332;Авиамоторная;{"city": "Москва", "line": {"id": 98, "name": "Некрасовская", "hex-color": "CC0066"}, "id": 98.804, "name": "Авиамоторная", "double": "true", "lat": 55.751933, "lng": 37.717444}
333;Лобня;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.687, "name": "Лобня", "lat": 56.0048, "lng": 37.29057}
334;Шереметьевская;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.688, "name": "Шереметьевская", "lat": 55.983882, "lng": 37.498752}
335;Хлебниково;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.689, "name": "Хлебниково", "lat": 55.970682, "lng": 37.504638}
336;Водники;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.690, "name": "Водники", "lat": 55.953419, "lng": 37.511143}
337;Долгопрудная;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.691, "name": "Долгопрудная", "lat": 55.938656, "lng": 37.520542}
338;Новодачная;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.692, "name": "Новодачная", "lat": 55.924459, "lng": 37.527877}
339;Марк;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.693, "name": "Марк", "lat": 55.904458, "lng": 37.538242}
340;Лианозово;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.694, "name": "Лианозово", "lat": 55.897316, "lng": 37.553261}
341;Бескудниково;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.695, "name": "Бескудниково", "lat": 55.882713, "lng": 37.567768}
342;Дегунино;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.696, "name": "Дегунино", "lat": 55.86586, "lng": 37.573235}
343;Окружная;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.697, "name": "Окружная", "double": "true", "lat": 55.848889, "lng": 37.571111}
344;Тимирязевская;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.698, "name": "Тимирязевская", "double": "true", "lat": 55.81866, "lng": 37.574498}
345;Савёловская;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.699, "name": "Савёловская", "double": "true", "lat": 55.793936, "lng": 37.587038}
346;Белорусская;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.700, "name": "Белорусская", "double": "true", "lat": 55.775179, "lng": 37.582303}
347;Беговая;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.701, "name": "Беговая", "double": "true", "lat": 55.773505, "lng": 37.545518}
348;Тестовская;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.702, "name": "Тестовская", "lat": 55.754292, "lng": 37.531551}
349;Фили;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.703, "name": "Фили", "double": "true", "lat": 55.744263, "lng": 37.514526}
350;Кунцевская;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.704, "name": "Кунцевская", "double": "true", "lat": 55.730554, "lng": 37.445591}
351;Рабочий Посёлок;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.705, "name": "Рабочий Посёлок", "lat": 55.726957, "lng": 37.415577}
352;Сетунь;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.706, "name": "Сетунь", "lat": 55.723713, "lng": 37.397259}
353;Немчиновка;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.707, "name": "Немчиновка", "lat": 55.715668, "lng": 37.374611}
354;Сколково;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.708, "name": "Сколково", "lat": 55.666801, "lng": 37.424618}
355;Баковка;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.709, "name": "Баковка", "lat": 55.682816, "lng": 37.315205}
356;Одинцово;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.710, "name": "Одинцово", "lat": 55.67798, "lng": 37.27773}
357;Славянский бульвар;{"city": "Москва", "line": {"id": 131, "name": "МЦД - 1", "hex-color": "F5A528"}, "id": 131.801, "name": "Славянский бульвар", "double": "true", "lat": 55.729722, "lng": 37.470556}
358;Нахабино;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.711, "name": "Нахабино", "lat": 55.841522, "lng": 37.185204}
359;Аникеевка;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.712, "name": "Аникеевка", "lat": 55.832099, "lng": 37.219829}
360;Опалиха;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.713, "name": "Опалиха", "lat": 55.82333, "lng": 37.246843}
361;Красногорская;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.714, "name": "Красногорская", "lat": 55.814571, "lng": 37.303337}
362;Павшино;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.715, "name": "Павшино", "lat": 55.815231, "lng": 37.341461}
363;Пенягино;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.716, "name": "Пенягино", "lat": 55.4918, "lng": 37.2139}
364;Волоколамская;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.717, "name": "Волоколамская", "double": "true", "lat": 55.835154, "lng": 37.382453}
365;Тушинская;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.718, "name": "Тушинская", "double": "true", "lat": 55.825479, "lng": 37.437024}
366;Покровское-Стрешнево;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.719, "name": "Покровское-Стрешнево", "lat": 55.814247, "lng": 37.47678}
367;Стрешнево;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.720, "name": "Стрешнево", "double": "true", "lat": 55.813611, "lng": 37.486944}
368;Красный Балтиец;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.721, "name": "Красный Балтиец", "lat": 55.815514, "lng": 37.526367}
369;Гражданская;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.722, "name": "Гражданская", "lat": 55.805527, "lng": 37.55315}
370;Дмитровская;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.723, "name": "Дмитровская", "double": "true", "lat": 55.808056, "lng": 37.581734}
371;Рижская;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.724, "name": "Рижская", "double": "true", "lat": 55.792494, "lng": 37.636114}
372;Каланчёвская;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.725, "name": "Каланчёвская", "lat": 55.77667, "lng": 37.65111}
373;Курская;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.726, "name": "Курская", "double": "true", "lat": 55.757622, "lng": 37.660767}
374;Москва Товарная;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.727, "name": "Москва Товарная", "lat": 55.745358, "lng": 37.688839}
375;Калитники;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.728, "name": "Калитники", "lat": 55.733981, "lng": 37.702203}
376;Новохохловская;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.729, "name": "Новохохловская", "double": "true", "lat": 55.718523, "lng": 37.719236}
377;Текстильщики;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.730, "name": "Текстильщики", "double": "true", "lat": 55.708934, "lng": 37.731283}
378;Кубанская;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.731, "name": "Кубанская", "lat": 55.685129, "lng": 37.734258}
379;Депо;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.732, "name": "Депо", "lat": 55.674257, "lng": 37.728446}
380;Перерва;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.733, "name": "Перерва", "lat": 55.660809, "lng": 37.716278}
381;Москворечье;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.734, "name": "Москворечье", "lat": 55.641239, "lng": 37.689789}
382;Царицыно;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.735, "name": "Царицыно", "double": "true", "lat": 55.618309, "lng": 37.668846}
383;Покровское;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.736, "name": "Покровское", "lat": 55.814247, "lng": 37.47678}
384;Красный строитель;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.737, "name": "Красный строитель", "lat": 55.589455, "lng": 37.615093}
385;Битца;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.738, "name": "Битца", "lat": 55.571186, "lng": 37.611443}
386;Бутово;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.739, "name": "Бутово", "lat": 55.548279, "lng": 37.555668}
387;Щербинка;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.740, "name": "Щербинка", "lat": 55.509724, "lng": 37.562008}
388;Остафьево;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.741, "name": "Остафьево", "lat": 55.50337, "lng": 37.520055}
389;Силикатная;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.742, "name": "Силикатная", "lat": 55.470278, "lng": 37.555278}
390;Подольск;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.743, "name": "Подольск", "lat": 55.431667, "lng": 37.565}
391;Трикотажная;{"city": "Москва", "line": {"id": 132, "name": "МЦД - 2", "hex-color": "E74683"}, "id": 132.744, "name": "Трикотажная", "lat": 55.833063, "lng": 37.399045}
392;Вокзальная;{"city": "Днепр", "line": {"id": 58, "name": "Центрально-Заводская", "hex-color": "BD1018"}, "id": 58.367, "name": "Вокзальная", "double": "true", "lat": 48.475457, "lng": 35.015926}
393;Метростроителей;{"city": "Днепр", "line": {"id": 58, "name": "Центрально-Заводская", "hex-color": "BD1018"}, "id": 58.368, "name": "Метростроителей", "lat": 48.475218, "lng": 34.995731}
394;Металлургов;{"city": "Днепр", "line": {"id": 58, "name": "Центрально-Заводская", "hex-color": "BD1018"}, "id": 58.369, "name": "Металлургов", "lat": 48.476634, "lng": 34.979517}
395;Заводская;{"city": "Днепр", "line": {"id": 58, "name": "Центрально-Заводская", "hex-color": "BD1018"}, "id": 58.370, "name": "Заводская", "lat": 48.475821, "lng": 34.959422}
396;Проспект свободы;{"city": "Днепр", "line": {"id": 58, "name": "Центрально-Заводская", "hex-color": "BD1018"}, "id": 58.371, "name": "Проспект свободы", "lat": 48.479871, "lng": 34.943027}
397;Коммунаровская;{"city": "Днепр", "line": {"id": 58, "name": "Центрально-Заводская", "hex-color": "BD1018"}, "id": 58.372, "name": "Коммунаровская", "lat": 48.479298, "lng": 34.92657}
398;Авиастроительная;{"city": "Казань", "line": {"id": 49, "name": "Центральная", "hex-color": "CD0505"}, "id": 49.462, "name": "Авиастроительная", "lat": 55.828897, "lng": 49.081403}
399;Северный вокзал;{"city": "Казань", "line": {"id": 49, "name": "Центральная", "hex-color": "CD0505"}, "id": 49.461, "name": "Северный вокзал", "lat": 55.841519, "lng": 49.081778}
400;Яшьлек (Юность);{"city": "Казань", "line": {"id": 49, "name": "Центральная", "hex-color": "CD0505"}, "id": 49.460, "name": "Яшьлек (Юность)", "lat": 55.827843, "lng": 49.082905}
401;Козья слобода;{"city": "Казань", "line": {"id": 49, "name": "Центральная", "hex-color": "CD0505"}, "id": 49.271, "name": "Козья слобода", "lat": 55.817608, "lng": 49.097646}
402;Кремлевская;{"city": "Казань", "line": {"id": 49, "name": "Центральная", "hex-color": "CD0505"}, "id": 49.272, "name": "Кремлевская", "lat": 55.795206, "lng": 49.105426}
403;Площадь Тукая;{"city": "Казань", "line": {"id": 49, "name": "Центральная", "hex-color": "CD0505"}, "id": 49.273, "name": "Площадь Тукая", "lat": 55.787163, "lng": 49.122126}
404;Суконная слобода;{"city": "Казань", "line": {"id": 49, "name": "Центральная", "hex-color": "CD0505"}, "id": 49.274, "name": "Суконная слобода", "lat": 55.777094, "lng": 49.142275}
405;Аметьево;{"city": "Казань", "line": {"id": 49, "name": "Центральная", "hex-color": "CD0505"}, "id": 49.275, "name": "Аметьево", "lat": 55.765346, "lng": 49.165083}
406;Горки;{"city": "Казань", "line": {"id": 49, "name": "Центральная", "hex-color": "CD0505"}, "id": 49.276, "name": "Горки", "lat": 55.760763, "lng": 49.189679}
407;Проспект Победы;{"city": "Казань", "line": {"id": 49, "name": "Центральная", "hex-color": "CD0505"}, "id": 49.277, "name": "Проспект Победы", "lat": 55.750109, "lng": 49.207735}
408;Дубравная;{"city": "Казань", "line": {"id": 49, "name": "Центральная", "hex-color": "CD0505"}, "id": 49.640, "name": "Дубравная", "lat": 55.7425, "lng": 49.2197}
409;Заельцовская;{"city": "Новосибирск", "line": {"id": 52, "name": "Ленинская", "hex-color": "CD0505"}, "id": 52.294, "name": "Заельцовская", "lat": 55.059291, "lng": 82.912569}
410;Гагаринская;{"city": "Новосибирск", "line": {"id": 52, "name": "Ленинская", "hex-color": "CD0505"}, "id": 52.295, "name": "Гагаринская", "double": "true", "lat": 55.051071, "lng": 82.91477}
411;Красный проспект;{"city": "Новосибирск", "line": {"id": 52, "name": "Ленинская", "hex-color": "CD0505"}, "id": 52.296, "name": "Красный проспект", "lat": 55.040998, "lng": 82.917447}
412;Площадь Ленина;{"city": "Новосибирск", "line": {"id": 52, "name": "Ленинская", "hex-color": "CD0505"}, "id": 52.297, "name": "Площадь Ленина", "double": "true", "lat": 55.029941, "lng": 82.92069}
413;Октябрьская;{"city": "Новосибирск", "line": {"id": 52, "name": "Ленинская", "hex-color": "CD0505"}, "id": 52.298, "name": "Октябрьская", "double": "true", "lat": 55.018789, "lng": 82.939007}
414;Речной вокзал;{"city": "Новосибирск", "line": {"id": 52, "name": "Ленинская", "hex-color": "CD0505"}, "id": 52.299, "name": "Речной вокзал", "double": "true", "lat": 55.008738, "lng": 82.93827}
415;Студенческая;{"city": "Новосибирск", "line": {"id": 52, "name": "Ленинская", "hex-color": "CD0505"}, "id": 52.300, "name": "Студенческая", "double": "true", "lat": 54.989089, "lng": 82.906631}
416;площадь Карла Маркса;{"city": "Новосибирск", "line": {"id": 52, "name": "Ленинская", "hex-color": "CD0505"}, "id": 52.301, "name": "площадь Карла Маркса", "lat": 54.982931, "lng": 82.89313}
417;Площадь Гарина-Михайловского;{"city": "Новосибирск", "line": {"id": 53, "name": "Дзержинская", "hex-color": "0A6F20"}, "id": 53.302, "name": "Площадь Гарина-Михайловского", "lat": 55.035947, "lng": 82.897783}
418;Сибирская;{"city": "Новосибирск", "line": {"id": 53, "name": "Дзержинская", "hex-color": "0A6F20"}, "id": 53.303, "name": "Сибирская", "lat": 55.042163, "lng": 82.919172}
419;Маршала Покрышкина;{"city": "Новосибирск", "line": {"id": 53, "name": "Дзержинская", "hex-color": "0A6F20"}, "id": 53.304, "name": "Маршала Покрышкина", "lat": 55.043634, "lng": 82.935566}
420;Березовая роща;{"city": "Новосибирск", "line": {"id": 53, "name": "Дзержинская", "hex-color": "0A6F20"}, "id": 53.305, "name": "Березовая роща", "lat": 55.043242, "lng": 82.952913}
421;Золотая нива;{"city": "Новосибирск", "line": {"id": 53, "name": "Дзержинская", "hex-color": "0A6F20"}, "id": 53.306, "name": "Золотая нива", "lat": 55.037928, "lng": 82.976044}
422;Девяткино;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.190, "name": "Девяткино", "lat": 60.050182, "lng": 30.443045}
423;Гражданский проспект;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.191, "name": "Гражданский проспект", "lat": 60.034969, "lng": 30.418224}
424;Академическая;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.192, "name": "Академическая", "double": "true", "lat": 60.012806, "lng": 30.396044}
425;Политехническая;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.193, "name": "Политехническая", "lat": 60.008942, "lng": 30.370907}
426;Площадь Мужества;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.194, "name": "Площадь Мужества", "lat": 59.999828, "lng": 30.366159}
427;Лесная;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.195, "name": "Лесная", "double": "true", "lat": 59.984947, "lng": 30.344259}
428;Выборгская;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.196, "name": "Выборгская", "lat": 59.970925, "lng": 30.347408}
429;Площадь Ленина;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.197, "name": "Площадь Ленина", "double": "true", "lat": 59.955611, "lng": 30.35605}
430;Чернышевская;{"city": "Санкт-Петербург", "line": {"id": 14, "name": "Кировско-Выборгская", "hex-color": "D6083B"}, "id": 14.198, "name": "Чернышевская", "lat": 59.94453, "lng": 30.359919}
